[2024-10-02 14:26:16.257]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible
[2024-10-02 14:51:27.964]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-10-02 14:51:28.047]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible catppuccin/tmux#latest
[2024-10-02 14:51:28.056]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-10-02 14:51:28.140]	 Already installed "tmux-cpu"
[2024-10-02 14:51:28.143]	 Already installed "tmux-copycat"
[2024-10-02 14:51:28.144]	 Already installed "tmux-pain-control"
[2024-10-02 14:51:28.148]	 Already installed "tmux-sensible"
[2024-10-02 14:51:28.148]	 Already installed "tmux-resurrect"
[2024-10-02 14:51:28.148]	 Already installed "tmux-continuum"
[2024-10-02 14:51:28.149]	 Already installed "tmux"
[2024-10-02 14:51:28.145]	 Already installed "tmux-copycat"
[2024-10-02 14:51:28.146]	 Already installed "tmux-cpu"
[2024-10-02 14:51:28.148]	 Already installed "tmux-resurrect"
[2024-10-02 14:51:28.150]	 Already installed "tmux-sensible"
[2024-10-02 14:51:28.150]	 Already installed "tmux"
[2024-10-02 14:51:28.150]	 Already installed "tmux-continuum"
[2024-10-02 14:51:28.152]	 Already installed "tmux-pain-control"
[2024-10-02 14:51:28.159]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-10-02 14:51:28.161]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-10-02 14:51:28.272]	 Updating all plugins!
[2024-10-02 14:51:28.272]	 
[2024-10-02 14:51:28.647]	   "tmux-copycat" update success
[2024-10-02 14:51:28.649]	     | Already up to date.
[2024-10-02 14:51:28.660]	   "tmux-cpu" update success
[2024-10-02 14:51:28.663]	     | Already up to date.
[2024-10-02 14:51:28.689]	   "tmux-resurrect" update success
[2024-10-02 14:51:28.691]	     | Already up to date.
[2024-10-02 14:51:28.713]	   "tmux-continuum" update success
[2024-10-02 14:51:28.716]	     | Already up to date.
[2024-10-02 14:51:28.733]	   "tmux-pain-control" update success
[2024-10-02 14:51:28.735]	     | Already up to date.
[2024-10-02 14:51:28.750]	   "tmux" update success
[2024-10-02 14:51:28.752]	     | Already up to date.
[2024-10-02 14:51:28.768]	   "tmux-sensible" update success
[2024-10-02 14:51:28.770]	     | Already up to date.
[2024-10-02 14:51:28.781]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-10-02 14:51:28.272]	 Updating all plugins!
[2024-10-02 14:51:28.272]	 
[2024-10-02 14:51:28.616]	   "tmux-copycat" update success
[2024-10-02 14:51:28.619]	     | Already up to date.
[2024-10-02 14:51:28.645]	   "tmux-cpu" update success
[2024-10-02 14:51:28.648]	     | Already up to date.
[2024-10-02 14:51:28.676]	   "tmux-resurrect" update success
[2024-10-02 14:51:28.678]	     | Already up to date.
[2024-10-02 14:51:28.719]	   "tmux-continuum" update success
[2024-10-02 14:51:28.722]	     | Already up to date.
[2024-10-02 14:51:28.722]	   "tmux-pain-control" update success
[2024-10-02 14:51:28.724]	     | Already up to date.
[2024-10-02 14:51:28.752]	   "tmux-sensible" update success
[2024-10-02 14:51:28.753]	     | Already up to date.
[2024-10-02 14:51:28.779]	   "tmux" update success
[2024-10-02 14:51:28.781]	     | Already up to date.
[2024-10-02 14:51:28.790]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-10-02 14:51:28.825]	 Done.

[2024-10-02 14:51:28.832]	 Done.

[2024-10-02 14:52:30.755]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible catppuccin/tmux#latest
[2024-10-02 14:52:30.765]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-10-02 14:52:30.807]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible catppuccin/tmux#latest
[2024-10-02 14:52:30.816]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-10-02 14:52:30.935]	 Already installed "tmux-copycat"
[2024-10-02 14:52:30.937]	 Already installed "tmux-cpu"
[2024-10-02 14:52:30.937]	 Already installed "tmux-resurrect"
[2024-10-02 14:52:30.943]	 Already installed "tmux-continuum"
[2024-10-02 14:52:30.944]	 Already installed "tmux-sensible"
[2024-10-02 14:52:30.944]	 Already installed "tmux-pain-control"
[2024-10-02 14:52:30.946]	 Already installed "tmux"
[2024-10-02 14:52:30.938]	 Already installed "tmux-copycat"
[2024-10-02 14:52:30.939]	 Already installed "tmux-cpu"
[2024-10-02 14:52:30.941]	 Already installed "tmux-resurrect"
[2024-10-02 14:52:30.942]	 Already installed "tmux-pain-control"
[2024-10-02 14:52:30.945]	 Already installed "tmux-continuum"
[2024-10-02 14:52:30.947]	 Already installed "tmux"
[2024-10-02 14:52:30.947]	 Already installed "tmux-sensible"
[2024-10-02 14:52:30.956]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-10-02 14:52:30.956]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-10-02 14:52:31.069]	 Updating all plugins!
[2024-10-02 14:52:31.069]	 
[2024-10-02 14:52:31.434]	   "tmux-copycat" update success
[2024-10-02 14:52:31.436]	     | Already up to date.
[2024-10-02 14:52:31.507]	   "tmux-resurrect" update success
[2024-10-02 14:52:31.511]	     | Already up to date.
[2024-10-02 14:52:31.528]	   "tmux-continuum" update success
[2024-10-02 14:52:31.529]	   "tmux-cpu" update success
[2024-10-02 14:52:31.532]	     | Already up to date.
[2024-10-02 14:52:31.532]	     | Already up to date.
[2024-10-02 14:52:31.536]	   "tmux-pain-control" update success
[2024-10-02 14:52:31.539]	     | Already up to date.
[2024-10-02 14:52:31.560]	   "tmux-sensible" update success
[2024-10-02 14:52:31.563]	     | Already up to date.
[2024-10-02 14:52:31.566]	   "tmux" update success
[2024-10-02 14:52:31.568]	     | Already up to date.
[2024-10-02 14:52:31.069]	 Updating all plugins!
[2024-10-02 14:52:31.069]	 
[2024-10-02 14:52:31.465]	   "tmux-copycat" update success
[2024-10-02 14:52:31.470]	     | Already up to date.
[2024-10-02 14:52:31.481]	   "tmux-cpu" update success
[2024-10-02 14:52:31.487]	     | Already up to date.
[2024-10-02 14:52:31.507]	   "tmux-resurrect" update success
[2024-10-02 14:52:31.511]	     | Already up to date.
[2024-10-02 14:52:31.513]	   "tmux-continuum" update success
[2024-10-02 14:52:31.514]	     | Already up to date.
[2024-10-02 14:52:31.563]	   "tmux-pain-control" update success
[2024-10-02 14:52:31.563]	   "tmux-sensible" update success
[2024-10-02 14:52:31.565]	     | Already up to date.
[2024-10-02 14:52:31.566]	     | Already up to date.
[2024-10-02 14:52:31.571]	   "tmux" update success
[2024-10-02 14:52:31.572]	     | Already up to date.
[2024-10-02 14:52:31.578]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-10-02 14:52:31.582]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-10-02 14:52:31.622]	 Done.

[2024-10-02 14:52:31.623]	 Done.

[2024-10-02 14:52:41.853]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible catppuccin/tmux#latest
[2024-10-02 14:52:41.863]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-10-02 14:52:42.048]	 Already installed "tmux-cpu"
[2024-10-02 14:52:42.050]	 Already installed "tmux-copycat"
[2024-10-02 14:52:42.050]	 Already installed "tmux-resurrect"
[2024-10-02 14:52:42.051]	 Already installed "tmux-continuum"
[2024-10-02 14:52:42.051]	 Already installed "tmux-pain-control"
[2024-10-02 14:52:42.052]	 Already installed "tmux"
[2024-10-02 14:52:42.052]	 Already installed "tmux-sensible"
[2024-10-02 14:52:42.063]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-10-02 14:52:42.175]	 Updating all plugins!
[2024-10-02 14:52:42.175]	 
[2024-10-02 14:52:42.603]	   "tmux-cpu" update success
[2024-10-02 14:52:42.616]	     | Already up to date.
[2024-10-02 14:52:42.627]	   "tmux-copycat" update success
[2024-10-02 14:52:42.635]	     | Already up to date.
[2024-10-02 14:52:42.654]	   "tmux-resurrect" update success
[2024-10-02 14:52:42.661]	     | Already up to date.
[2024-10-02 14:52:42.692]	   "tmux-continuum" update success
[2024-10-02 14:52:42.701]	     | Already up to date.
[2024-10-02 14:52:42.716]	   "tmux-pain-control" update success
[2024-10-02 14:52:42.720]	     | Already up to date.
[2024-10-02 14:52:42.728]	   "tmux-sensible" update success
[2024-10-02 14:52:42.731]	     | Already up to date.
[2024-10-02 14:52:42.739]	   "tmux" update success
[2024-10-02 14:52:42.746]	     | Already up to date.
[2024-10-02 14:52:42.766]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-10-02 14:52:42.868]	 Done.

[2024-10-02 14:52:54.676]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible catppuccin/tmux#latest
[2024-10-02 14:52:54.685]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-10-02 14:52:54.726]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible catppuccin/tmux#latest
[2024-10-02 14:52:54.734]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-10-02 14:52:54.860]	 Already installed "tmux-copycat"
[2024-10-02 14:52:54.860]	 Already installed "tmux-cpu"
[2024-10-02 14:52:54.863]	 Already installed "tmux-pain-control"
[2024-10-02 14:52:54.864]	 Already installed "tmux-resurrect"
[2024-10-02 14:52:54.866]	 Already installed "tmux-continuum"
[2024-10-02 14:52:54.866]	 Already installed "tmux"
[2024-10-02 14:52:54.866]	 Already installed "tmux-sensible"
[2024-10-02 14:52:54.858]	 Already installed "tmux-resurrect"
[2024-10-02 14:52:54.860]	 Already installed "tmux-pain-control"
[2024-10-02 14:52:54.860]	 Already installed "tmux-cpu"
[2024-10-02 14:52:54.860]	 Already installed "tmux-copycat"
[2024-10-02 14:52:54.865]	 Already installed "tmux-continuum"
[2024-10-02 14:52:54.865]	 Already installed "tmux-sensible"
[2024-10-02 14:52:54.867]	 Already installed "tmux"
[2024-10-02 14:52:54.876]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-10-02 14:52:54.876]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-10-02 14:52:54.990]	 Updating all plugins!
[2024-10-02 14:52:54.990]	 
[2024-10-02 14:52:55.407]	   "tmux-copycat" update success
[2024-10-02 14:52:55.409]	   "tmux-cpu" update success
[2024-10-02 14:52:55.410]	     | Already up to date.
[2024-10-02 14:52:55.412]	     | Already up to date.
[2024-10-02 14:52:55.426]	   "tmux-resurrect" update success
[2024-10-02 14:52:55.428]	     | Already up to date.
[2024-10-02 14:52:55.450]	   "tmux-pain-control" update success
[2024-10-02 14:52:55.452]	     | Already up to date.
[2024-10-02 14:52:55.455]	   "tmux-continuum" update success
[2024-10-02 14:52:55.456]	     | Already up to date.
[2024-10-02 14:52:55.476]	   "tmux" update success
[2024-10-02 14:52:55.478]	     | Already up to date.
[2024-10-02 14:52:55.520]	   "tmux-sensible" update success
[2024-10-02 14:52:55.522]	     | Already up to date.
[2024-10-02 14:52:55.532]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-10-02 14:52:54.990]	 Updating all plugins!
[2024-10-02 14:52:54.990]	 
[2024-10-02 14:52:55.374]	   "tmux-copycat" update success
[2024-10-02 14:52:55.378]	   "tmux-cpu" update success
[2024-10-02 14:52:55.378]	     | Already up to date.
[2024-10-02 14:52:55.382]	     | Already up to date.
[2024-10-02 14:52:55.425]	   "tmux-resurrect" update success
[2024-10-02 14:52:55.428]	     | Already up to date.
[2024-10-02 14:52:55.442]	   "tmux-continuum" update success
[2024-10-02 14:52:55.444]	     | Already up to date.
[2024-10-02 14:52:55.451]	   "tmux-pain-control" update success
[2024-10-02 14:52:55.453]	     | Already up to date.
[2024-10-02 14:52:55.555]	   "tmux-sensible" update success
[2024-10-02 14:52:55.556]	     | Already up to date.
[2024-10-02 14:52:55.557]	   "tmux" update success
[2024-10-02 14:52:55.559]	     | Already up to date.
[2024-10-02 14:52:55.569]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-10-02 14:52:55.576]	 Done.

[2024-10-02 14:52:55.590]	 Removing "tmux"
[2024-10-02 14:52:55.600]	   "tmux" clean success
[2024-10-02 14:52:55.601]	 Removing "tmux-continuum"
[2024-10-02 14:52:55.606]	   "tmux-continuum" clean success
[2024-10-02 14:52:55.608]	 Removing "tmux-copycat"
[2024-10-02 14:52:55.614]	   "tmux-copycat" clean success
[2024-10-02 14:52:55.615]	 Removing "tmux-cpu"
[2024-10-02 14:52:55.620]	   "tmux-cpu" clean success
[2024-10-02 14:52:55.622]	 Removing "tmux-pain-control"
[2024-10-02 14:52:55.625]	   "tmux-pain-control" clean success
[2024-10-02 14:52:55.627]	 Removing "tmux-resurrect"
[2024-10-02 14:52:55.636]	   "tmux-resurrect" clean success
[2024-10-02 14:52:55.637]	 Removing "tmux-sensible"
[2024-10-02 14:52:55.641]	   "tmux-sensible" clean success
[2024-10-02 14:52:55.652]	 Done.

[2024-10-02 14:53:29.615]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible catppuccin/tmux#latest
[2024-10-02 14:53:29.625]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-10-02 14:53:29.656]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible catppuccin/tmux#latest
[2024-10-02 14:53:29.664]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-10-02 14:53:29.781]	 Installing "tmux-copycat"
[2024-10-02 14:53:29.784]	 Installing "tmux-cpu"
[2024-10-02 14:53:29.785]	 Installing "tmux-resurrect"
[2024-10-02 14:53:29.790]	 Installing "tmux-continuum"
[2024-10-02 14:53:29.790]	 Installing "tmux-pain-control"
[2024-10-02 14:53:29.792]	 Installing "tmux-sensible"
[2024-10-02 14:53:29.797]	 Installing "tmux"
[2024-10-02 14:53:29.824]	   "tmux-copycat" download fail
[2024-10-02 14:53:29.826]	   "tmux-resurrect" download fail
[2024-10-02 14:53:29.829]	   "tmux-cpu" download fail
[2024-10-02 14:53:29.834]	   "tmux-pain-control" download fail
[2024-10-02 14:53:29.841]	   "tmux-sensible" download fail
[2024-10-02 14:53:29.841]	   "tmux" download fail
[2024-10-02 14:53:30.357]	   "tmux-continuum" download success
[2024-10-02 14:53:30.367]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-10-02 14:53:29.783]	 Installing "tmux-copycat"
[2024-10-02 14:53:29.785]	 Installing "tmux-resurrect"
[2024-10-02 14:53:29.787]	 Installing "tmux-cpu"
[2024-10-02 14:53:29.788]	 Installing "tmux-continuum"
[2024-10-02 14:53:29.789]	 Installing "tmux-pain-control"
[2024-10-02 14:53:29.795]	 Installing "tmux-sensible"
[2024-10-02 14:53:29.799]	 Installing "tmux"
[2024-10-02 14:53:29.836]	   "tmux-continuum" download fail
[2024-10-02 14:53:30.325]	   "tmux-cpu" download success
[2024-10-02 14:53:30.327]	   "tmux-sensible" download success
[2024-10-02 14:53:30.348]	   "tmux-pain-control" download success
[2024-10-02 14:53:30.388]	   "tmux-copycat" download success
[2024-10-02 14:53:30.438]	   "tmux" download success
[2024-10-02 14:53:30.729]	   "tmux-resurrect" download success
[2024-10-02 14:53:30.738]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-10-02 14:53:30.492]	 Updating all plugins!
[2024-10-02 14:53:30.493]	 
[2024-10-02 14:53:30.820]	   "tmux-copycat" update success
[2024-10-02 14:53:30.824]	     | Already up to date.
[2024-10-02 14:53:30.854]	   "tmux-resurrect" update success
[2024-10-02 14:53:30.858]	     | Already up to date.
[2024-10-02 14:53:30.887]	   "tmux-continuum" update success
[2024-10-02 14:53:30.889]	   "tmux-pain-control" update success
[2024-10-02 14:53:30.889]	     | Already up to date.
[2024-10-02 14:53:30.891]	     | Already up to date.
[2024-10-02 14:53:30.898]	   "tmux-cpu" update success
[2024-10-02 14:53:30.900]	     | Already up to date.
[2024-10-02 14:53:30.906]	   "tmux" update success
[2024-10-02 14:53:30.907]	     | Already up to date.
[2024-10-02 14:53:30.919]	   "tmux-sensible" update success
[2024-10-02 14:53:30.921]	     | Already up to date.
[2024-10-02 14:53:30.930]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-10-02 14:53:30.974]	 Done.

[2024-10-02 14:53:30.750]	 Updating all plugins!
[2024-10-02 14:53:30.750]	 
[2024-10-02 14:53:31.071]	   "tmux-copycat" update success
[2024-10-02 14:53:31.073]	     | Already up to date.
[2024-10-02 14:53:31.107]	   "tmux-cpu" update success
[2024-10-02 14:53:31.108]	     | Already up to date.
[2024-10-02 14:53:31.121]	   "tmux-resurrect" update success
[2024-10-02 14:53:31.123]	     | Already up to date.
[2024-10-02 14:53:31.143]	   "tmux-pain-control" update success
[2024-10-02 14:53:31.144]	     | Already up to date.
[2024-10-02 14:53:31.166]	   "tmux-sensible" update success
[2024-10-02 14:53:31.167]	     | Already up to date.
[2024-10-02 14:53:31.182]	   "tmux" update success
[2024-10-02 14:53:31.184]	     | Already up to date.
[2024-10-02 14:53:31.189]	   "tmux-continuum" update success
[2024-10-02 14:53:31.191]	     | Already up to date.
[2024-10-02 14:53:31.200]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-10-02 14:53:31.220]	 Removing "tmux"
[2024-10-02 14:53:31.225]	   "tmux" clean success
[2024-10-02 14:53:31.227]	 Removing "tmux-continuum"
[2024-10-02 14:53:31.231]	   "tmux-continuum" clean success
[2024-10-02 14:53:31.233]	 Removing "tmux-copycat"
[2024-10-02 14:53:31.237]	   "tmux-copycat" clean success
[2024-10-02 14:53:31.238]	 Removing "tmux-cpu"
[2024-10-02 14:53:31.242]	   "tmux-cpu" clean success
[2024-10-02 14:53:31.244]	 Removing "tmux-pain-control"
[2024-10-02 14:53:31.247]	   "tmux-pain-control" clean success
[2024-10-02 14:53:31.249]	 Removing "tmux-resurrect"
[2024-10-02 14:53:31.257]	   "tmux-resurrect" clean success
[2024-10-02 14:53:31.259]	 Removing "tmux-sensible"
[2024-10-02 14:53:31.262]	   "tmux-sensible" clean success
[2024-10-02 14:53:31.272]	 Done.

[2024-10-02 14:53:45.623]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible catppuccin/tmux#latest
[2024-10-02 14:53:45.632]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-10-02 14:53:45.800]	 Installing "tmux-copycat"
[2024-10-02 14:53:45.801]	 Installing "tmux-cpu"
[2024-10-02 14:53:45.803]	 Installing "tmux-resurrect"
[2024-10-02 14:53:45.803]	 Installing "tmux-sensible"
[2024-10-02 14:53:45.803]	 Installing "tmux-continuum"
[2024-10-02 14:53:45.803]	 Installing "tmux-pain-control"
[2024-10-02 14:53:45.803]	 Installing "tmux"
[2024-10-02 14:53:46.318]	   "tmux-cpu" download success
[2024-10-02 14:53:46.327]	   "tmux-continuum" download success
[2024-10-02 14:53:46.334]	   "tmux-copycat" download success
[2024-10-02 14:53:46.334]	   "tmux-sensible" download success
[2024-10-02 14:53:46.337]	   "tmux-pain-control" download success
[2024-10-02 14:53:46.355]	   "tmux" download success
[2024-10-02 14:53:46.724]	   "tmux-resurrect" download success
[2024-10-02 14:53:46.736]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-10-02 14:53:46.890]	 Updating all plugins!
[2024-10-02 14:53:46.891]	 
[2024-10-02 14:53:47.212]	   "tmux-copycat" update success
[2024-10-02 14:53:47.213]	     | Already up to date.
[2024-10-02 14:53:47.227]	   "tmux-cpu" update success
[2024-10-02 14:53:47.228]	     | Already up to date.
[2024-10-02 14:53:47.256]	   "tmux-resurrect" update success
[2024-10-02 14:53:47.258]	     | Already up to date.
[2024-10-02 14:53:47.285]	   "tmux-sensible" update success
[2024-10-02 14:53:47.287]	     | Already up to date.
[2024-10-02 14:53:47.293]	   "tmux-pain-control" update success
[2024-10-02 14:53:47.294]	     | Already up to date.
[2024-10-02 14:53:47.300]	   "tmux" update success
[2024-10-02 14:53:47.301]	     | Already up to date.
[2024-10-02 14:53:47.303]	   "tmux-continuum" update success
[2024-10-02 14:53:47.304]	     | Already up to date.
[2024-10-02 14:53:47.313]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-10-02 14:53:47.352]	 Done.

[2024-10-02 14:53:54.151]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible catppuccin/tmux#latest
[2024-10-02 14:53:54.161]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-10-02 14:53:54.165]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible catppuccin/tmux#latest
[2024-10-02 14:53:54.174]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-10-02 14:53:54.390]	 Already installed "tmux-copycat"
[2024-10-02 14:53:54.392]	 Already installed "tmux-continuum"
[2024-10-02 14:53:54.392]	 Already installed "tmux-resurrect"
[2024-10-02 14:53:54.396]	 Already installed "tmux-pain-control"
[2024-10-02 14:53:54.396]	 Already installed "tmux-cpu"
[2024-10-02 14:53:54.398]	 Already installed "tmux-sensible"
[2024-10-02 14:53:54.398]	 Already installed "tmux"
[2024-10-02 14:53:54.392]	 Already installed "tmux-continuum"
[2024-10-02 14:53:54.394]	 Already installed "tmux-cpu"
[2024-10-02 14:53:54.394]	 Already installed "tmux-resurrect"
[2024-10-02 14:53:54.394]	 Already installed "tmux"
[2024-10-02 14:53:54.396]	 Already installed "tmux-copycat"
[2024-10-02 14:53:54.396]	 Already installed "tmux-pain-control"
[2024-10-02 14:53:54.398]	 Already installed "tmux-sensible"
[2024-10-02 14:53:54.408]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-10-02 14:53:54.408]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-10-02 14:53:54.575]	 Updating all plugins!
[2024-10-02 14:53:54.576]	 
[2024-10-02 14:53:55.247]	   "tmux-copycat" update success
[2024-10-02 14:53:55.251]	     | Already up to date.
[2024-10-02 14:53:55.263]	   "tmux-resurrect" update success
[2024-10-02 14:53:55.263]	   "tmux-continuum" update success
[2024-10-02 14:53:55.265]	   "tmux-cpu" update success
[2024-10-02 14:53:55.270]	     | Already up to date.
[2024-10-02 14:53:55.270]	     | Already up to date.
[2024-10-02 14:53:55.272]	     | Already up to date.
[2024-10-02 14:53:55.342]	   "tmux-pain-control" update success
[2024-10-02 14:53:55.353]	     | Already up to date.
[2024-10-02 14:53:55.390]	   "tmux-sensible" update success
[2024-10-02 14:53:55.398]	     | Already up to date.
[2024-10-02 14:53:55.579]	   "tmux" update success
[2024-10-02 14:53:55.583]	     | Already up to date.
[2024-10-02 14:53:55.605]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-10-02 14:53:54.576]	 Updating all plugins!
[2024-10-02 14:53:54.576]	 
[2024-10-02 14:53:55.262]	   "tmux-copycat" update success
[2024-10-02 14:53:55.264]	   "tmux-resurrect" update success
[2024-10-02 14:53:55.271]	     | Already up to date.
[2024-10-02 14:53:55.272]	     | Already up to date.
[2024-10-02 14:53:55.281]	   "tmux-continuum" update success
[2024-10-02 14:53:55.284]	     | Already up to date.
[2024-10-02 14:53:55.307]	   "tmux-cpu" update success
[2024-10-02 14:53:55.310]	     | Already up to date.
[2024-10-02 14:53:55.411]	   "tmux-pain-control" update success
[2024-10-02 14:53:55.418]	     | Already up to date.
[2024-10-02 14:53:55.443]	   "tmux-sensible" update success
[2024-10-02 14:53:55.448]	     | Already up to date.
[2024-10-02 14:53:55.606]	   "tmux" update success
[2024-10-02 14:53:55.609]	     | Already up to date.
[2024-10-02 14:53:55.626]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-10-02 14:53:55.715]	 Done.

[2024-10-02 14:53:55.725]	 Done.

[2024-10-02 14:54:39.992]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible catppuccin/tmux#latest
[2024-10-02 14:54:40.001]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-10-02 14:54:40.024]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible catppuccin/tmux#latest
[2024-10-02 14:54:40.033]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-10-02 14:54:40.179]	 Already installed "tmux-copycat"
[2024-10-02 14:54:40.183]	 Already installed "tmux-cpu"
[2024-10-02 14:54:40.185]	 Already installed "tmux-resurrect"
[2024-10-02 14:54:40.186]	 Already installed "tmux-pain-control"
[2024-10-02 14:54:40.188]	 Already installed "tmux-continuum"
[2024-10-02 14:54:40.188]	 Already installed "tmux-sensible"
[2024-10-02 14:54:40.190]	 Already installed "tmux"
[2024-10-02 14:54:40.178]	 Already installed "tmux-copycat"
[2024-10-02 14:54:40.185]	 Already installed "tmux-resurrect"
[2024-10-02 14:54:40.186]	 Already installed "tmux-cpu"
[2024-10-02 14:54:40.187]	 Already installed "tmux-continuum"
[2024-10-02 14:54:40.188]	 Already installed "tmux-sensible"
[2024-10-02 14:54:40.189]	 Already installed "tmux-pain-control"
